id,organisation_name,organisation_code,indicator_total_weighted_points,indicator_id,indicator_name,indicator_category_name,indicator_subcategory_name,indicator_category_subcategory,indicator_order,indicator_weight,iati_manual,publication_format,publication_format_points,total_points,iati_data_quality_passed,iati_data_quality_points,iati_data_quality_frequency,iati_data_quality_frequency_value,iati_data_quality_frequency_multiplier,iati_data_quality_total_points,survey_publication_status,survey_publication_status_value,survey_ordinal_value,survey_publication_format,survey_publication_format_value,survey_total_points 
FR-6-procurement-policy,"France, MAEDI",FR-6,1.25,procurement-policy,Procurement policy,organisation,planning,organisation-planning,7,0.025,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
FR-6-country-strategy,"France, MAEDI",FR-6,0,country-strategy,Country strategy,organisation,Planning,organisation-Planning,8,0.025,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-6-total-budget,"France, MAEDI",FR-6,0.463287,total-budget,Total budget,organisation,Financial,organisation-Financial,9,0.0417,manual,pdf,11.11,11.11,0,0,less than quarterly,0.5,1,0,,0,2,pdf,16.665,11.11
FR-6-disaggregated-budgets,"France, MAEDI",FR-6,0.2316435,disaggregated-budgets,Disaggregated budgets,organisation,Financial,organisation-Financial,10,0.0417,manual,pdf,5.555,5.555,0,0,less than quarterly,0.5,1,0,,0,1,pdf,16.665,5.555
FR-6-audit,"France, MAEDI",FR-6,0,audit,Audit,organisation,financial,organisation-financial,11,0.0417,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-6-dates-actual,"France, MAEDI",FR-6,0,dates-actual,Actual dates,activity,basic,activity-basic,17,0.0163,manual,website,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,website,33.33,0
FR-6-contact-details,"France, MAEDI",FR-6,0,contact-details,Contact details,activity,basic,activity-basic,19,0.0163,manual,,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,,0,0
FR-6-conditions,"France, MAEDI",FR-6,0,conditions,Conditions,activity,performance,activity-performance,39,0.0433,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
FR-6-mou,"France, MAEDI",FR-6,0,mou,MoU,activity,related-documents,activity-related-documents,27,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-6-evaluations,"France, MAEDI",FR-6,1.085,evaluations,Evaluations,activity,related-documents,activity-related-documents,28,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
FR-6-budget,"France, MAEDI",FR-6,0,budget,Budget Docs,activity,related-documents,activity-related-documents,30,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
FR-6-contracts,"France, MAEDI",FR-6,0,contracts,Contracts,activity,related-documents,activity-related-documents,31,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-6-foia,"France, MAEDI",FR-6,2.219778,foia,FOIA,commitment,,commitment-,1,0.0333,manual,not-applicable,66.66,66.66,0,0,less than quarterly,0.5,1,0,,0,66.66,,0,66.66
FR-6-implementation-schedules,"France, MAEDI",FR-6,0.3996,implementation-schedules,Implementation schedules,commitment,,commitment-,2,0.0333,manual,not-applicable,12,12,0,0,less than quarterly,0.5,1,0,,0,12,,0,12
FR-6-accessibility,"France, MAEDI",FR-6,0,accessibility,Accessibility,commitment,,commitment-,3,0.0333,manual,not-applicable,0,0,0,0,less than quarterly,0.5,1,0,,0,0,not-published,50,0
FR-3-expenditure-planned,"France, AFD",FR-3,2.4375,expenditure-planned,Commitments,activity,financial,activity-financial,34,0.0325,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-expenditure-actual,"France, AFD",FR-3,2.4375,expenditure-actual,Disbursements and expenditure,activity,financial,activity-financial,35,0.0325,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-strategy,"France, AFD",FR-3,2.5,strategy,Organisation strategy,organisation,planning,organisation-planning,4,0.025,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
FR-3-allocation,"France, AFD",FR-3,2.5,allocation,Allocation policy,organisation,planning,organisation-planning,6,0.025,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
FR-3-procurement-policy,"France, AFD",FR-3,2.5,procurement-policy,Procurement policy,organisation,planning,organisation-planning,7,0.025,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
FR-3-audit,"France, AFD",FR-3,4.17,audit,Audit,organisation,financial,organisation-financial,11,0.0417,iati,iati,50,100,100,50,less than quarterly,0.5,1,50,,,,,,0
FR-3-implementer,"France, AFD",FR-3,1.2225,implementer,Implementer,activity,basic,activity-basic,12,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-unique-id,"France, AFD",FR-3,1.2225,unique-id,Unique ID,activity,basic,activity-basic,13,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-title,"France, AFD",FR-3,1.121948052,title,Title,activity,basic,activity-basic,14,0.0163,iati,iati,50,68.83116883,75.32467532,37.66233766,less than quarterly,0.5,0.5,18.83116883,,,,,,0
FR-3-description,"France, AFD",FR-3,1.201331169,description,Description,activity,basic,activity-basic,15,0.0163,iati,iati,50,73.7012987,94.80519481,47.4025974,less than quarterly,0.5,0.5,23.7012987,,,,,,0
FR-3-dates-planned,"France, AFD",FR-3,1.2225,dates-planned,Planned dates,activity,basic,activity-basic,16,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-current-status,"France, AFD",FR-3,1.2225,current-status,Current Status,activity,basic,activity-basic,18,0.0163,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-collaboration-type,"France, AFD",FR-3,1.395,collaboration-type,Collaboration Type,activity,classifications,activity-classifications,20,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-flow-type,"France, AFD",FR-3,1.395,flow-type,Flow Type,activity,classifications,activity-classifications,21,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-aid-type,"France, AFD",FR-3,1.395,aid-type,Aid Type,activity,classifications,activity-classifications,22,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-finance-type,"France, AFD",FR-3,1.395,finance-type,Finance Type,activity,classifications,activity-classifications,23,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-sector,"France, AFD",FR-3,1.395,sector,Sector,activity,classifications,activity-classifications,24,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-location,"France, AFD",FR-3,1.395,location,Sub-national location,activity,classifications,activity-classifications,25,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-tied-aid-status,"France, AFD",FR-3,1.395,tied-aid-status,Tied Aid Status,activity,classifications,activity-classifications,26,0.0186,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-objectives,"France, AFD",FR-3,1.6275,objectives,Objectives,activity,related-documents,activity-related-documents,29,0.0217,iati,iati,50,75,100,50,less than quarterly,0.5,0.5,25,,,,,,0
FR-3-tenders,"France, AFD",FR-3,1.085,tenders,Tenders,activity,related-documents,activity-related-documents,32,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
FR-3-cost-overall,"France, AFD",FR-3,0,cost-overall,Budget,activity,financial,activity-financial,33,0.0325,manual,machine-readable,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,machine-readable,50,0
FR-3-budget-identifier,"France, AFD",FR-3,0,budget-identifier,Budget Identifier,activity,financial,activity-financial,36,0.0325,manual,machine-readable,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,machine-readable,50,0
FR-3-annual-report,"France, AFD",FR-3,1.25,annual-report,Annual report,organisation,planning,organisation-planning,5,0.025,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
FR-3-impact-appraisals,"France, AFD",FR-3,0,impact-appraisals,Impact Appraisals,activity,performance,activity-performance,38,0.0433,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-3-conditions,"France, AFD",FR-3,0,conditions,Conditions,activity,performance,activity-performance,39,0.0433,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-3-country-strategy,"France, AFD",FR-3,0,country-strategy,Country strategy,organisation,Planning,organisation-Planning,8,0.025,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-3-total-budget,"France, AFD",FR-3,0,total-budget,Total budget,organisation,Financial,organisation-Financial,9,0.0417,manual,not-published,0,0,0,0,less than quarterly,0.5,1,0,,0,0,not-published,50,0
FR-3-disaggregated-budgets,"France, AFD",FR-3,0,disaggregated-budgets,Disaggregated budgets,organisation,Financial,organisation-Financial,10,0.0417,manual,not-published,0,0,0,0,less than quarterly,0.5,1,0,,0,0,not-published,50,0
FR-3-dates-actual,"France, AFD",FR-3,0,dates-actual,Actual dates,activity,basic,activity-basic,17,0.0163,manual,machine-readable,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,machine-readable,50,0
FR-3-contact-details,"France, AFD",FR-3,0,contact-details,Contact details,activity,basic,activity-basic,19,0.0163,manual,website,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,website,33.33,0
FR-3-mou,"France, AFD",FR-3,0,mou,MoU,activity,related-documents,activity-related-documents,27,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,document,50,0
FR-3-evaluations,"France, AFD",FR-3,1.085,evaluations,Evaluations,activity,related-documents,activity-related-documents,28,0.0217,manual,document,50,50,0,0,less than quarterly,0.5,1,0,always,1,,document,50,50
FR-3-results,"France, AFD",FR-3,0,results,Results,activity,performance,activity-performance,37,0.0433,manual,pdf,0,0,0,0,less than quarterly,0.5,1,0,sometimes,0,,pdf,16.665,0
FR-3-budget,"France, AFD",FR-3,0,budget,Budget Docs,activity,related-documents,activity-related-documents,30,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
FR-3-contracts,"France, AFD",FR-3,0,contracts,Contracts,activity,related-documents,activity-related-documents,31,0.0217,manual,document,0,0,0,0,less than quarterly,0.5,1,0,not published,0,,document,50,0
FR-3-foia,"France, AFD",FR-3,2.219778,foia,FOIA,commitment,,commitment-,1,0.0333,manual,not-applicable,66.66,66.66,0,0,less than quarterly,0.5,1,0,,0,66.66,,0,66.66
FR-3-implementation-schedules,"France, AFD",FR-3,1.0323,implementation-schedules,Implementation schedules,commitment,,commitment-,2,0.0333,manual,not-applicable,31,31,0,0,less than quarterly,0.5,1,0,,0,31,,0,31
FR-3-accessibility,"France, AFD",FR-3,3.33,accessibility,Accessibility,commitment,,commitment-,3,0.0333,manual,not-applicable,100,100,0,0,less than quarterly,0.5,1,0,,0,100,,0,100
EU-1-strategy,"EC, DEVCO",EU-1,2.5,strategy,Organisation strategy,organisation,planning,organisation-planning,4,0.025,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-annual-report,"EC, DEVCO",EU-1,2.5,annual-report,Annual report,organisation,planning,organisation-planning,5,0.025,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-allocation,"EC, DEVCO",EU-1,2.5,allocation,Allocation policy,organisation,planning,organisation-planning,6,0.025,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-procurement-policy,"EC, DEVCO",EU-1,2.5,procurement-policy,Procurement policy,organisation,planning,organisation-planning,7,0.025,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-country-strategy,"EC, DEVCO",EU-1,2.263157895,country-strategy,Country strategy,organisation,Planning,organisation-Planning,8,0.025,iati,iati,50,90.52631579,81.05263158,40.52631579,monthly,1,1,40.52631579,,,,,,0
EU-1-total-budget,"EC, DEVCO",EU-1,4.17,total-budget,Total budget,organisation,Financial,organisation-Financial,9,0.0417,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-disaggregated-budgets,"EC, DEVCO",EU-1,4.17,disaggregated-budgets,Disaggregated budgets,organisation,Financial,organisation-Financial,10,0.0417,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-audit,"EC, DEVCO",EU-1,4.17,audit,Audit,organisation,financial,organisation-financial,11,0.0417,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-implementer,"EC, DEVCO",EU-1,1.527310521,implementer,Implementer,activity,basic,activity-basic,12,0.0163,iati,iati,50,93.70003198,87.40006396,43.70003198,monthly,1,1,43.70003198,,,,,,0
EU-1-unique-id,"EC, DEVCO",EU-1,1.63,unique-id,Unique ID,activity,basic,activity-basic,13,0.0163,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-title,"EC, DEVCO",EU-1,1.628045251,title,Title,activity,basic,activity-basic,14,0.0163,iati,iati,50,99.88007675,99.7601535,49.88007675,monthly,1,1,49.88007675,,,,,,0
EU-1-description,"EC, DEVCO",EU-1,1.400729666,description,Description,activity,basic,activity-basic,15,0.0163,iati,iati,50,85.93433536,71.86867072,35.93433536,monthly,1,1,35.93433536,,,,,,0
EU-1-dates-planned,"EC, DEVCO",EU-1,1.620182816,dates-planned,Planned dates,activity,basic,activity-basic,16,0.0163,iati,iati,50,99.39771879,98.79543759,49.39771879,monthly,1,1,49.39771879,,,,,,0
EU-1-dates-actual,"EC, DEVCO",EU-1,1.623704247,dates-actual,Actual dates,activity,basic,activity-basic,17,0.0163,iati,iati,50,99.61375749,99.22751499,49.61375749,monthly,1,1,49.61375749,,,,,,0
EU-1-current-status,"EC, DEVCO",EU-1,1.63,current-status,Current Status,activity,basic,activity-basic,18,0.0163,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-contact-details,"EC, DEVCO",EU-1,1.63,contact-details,Contact details,activity,basic,activity-basic,19,0.0163,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-collaboration-type,"EC, DEVCO",EU-1,1.86,collaboration-type,Collaboration Type,activity,classifications,activity-classifications,20,0.0186,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-flow-type,"EC, DEVCO",EU-1,1.86,flow-type,Flow Type,activity,classifications,activity-classifications,21,0.0186,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-aid-type,"EC, DEVCO",EU-1,1.86,aid-type,Aid Type,activity,classifications,activity-classifications,22,0.0186,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-finance-type,"EC, DEVCO",EU-1,1.86,finance-type,Finance Type,activity,classifications,activity-classifications,23,0.0186,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-1-sector,"EC, DEVCO",EU-1,1.847260953,sector,Sector,activity,classifications,activity-classifications,24,0.0186,iati,iati,50,99.315105,98.63021,49.315105,monthly,1,1,49.315105,,,,,,0
EU-1-location,"EC, DEVCO",EU-1,1.479838818,location,Sub-national location,activity,classifications,activity-classifications,25,0.0186,iati,iati,50,79.56122677,59.12245355,29.56122677,monthly,1,1,29.56122677,,,,,,0
EU-1-tied-aid-status,"EC, DEVCO",EU-1,1.822228973,tied-aid-status,Tied Aid Status,activity,classifications,activity-classifications,26,0.0186,iati,iati,50,97.96929965,95.9385993,47.96929965,monthly,1,1,47.96929965,,,,,,0
EU-1-cost-overall,"EC, DEVCO",EU-1,1.954754314,cost-overall,Budget,activity,financial,activity-financial,33,0.0325,iati,iati,50,60.14628657,20.29257314,10.14628657,monthly,1,1,10.14628657,,,,,,0
EU-1-expenditure-planned,"EC, DEVCO",EU-1,1.93766656,expenditure-planned,Commitments,activity,financial,activity-financial,34,0.0325,iati,iati,50,59.62050954,19.24101908,9.620509541,monthly,1,1,9.620509541,,,,,,0
EU-1-expenditure-actual,"EC, DEVCO",EU-1,3.057376612,expenditure-actual,Disbursements and expenditure,activity,financial,activity-financial,35,0.0325,iati,iati,50,94.07312653,88.14625306,44.07312653,monthly,1,1,44.07312653,,,,,,0
EU-1-tenders,"EC, DEVCO",EU-1,1.085,tenders,Tenders,activity,related-documents,activity-related-documents,32,0.0217,manual,document,50,50,0,0,monthly,1,1,0,always,1,,document,50,50
EU-1-budget-identifier,"EC, DEVCO",EU-1,0,budget-identifier,Budget Identifier,activity,financial,activity-financial,36,0.0325,manual,,0,0,0,0,monthly,1,1,0,not published,0,,,0,0
EU-1-results,"EC, DEVCO",EU-1,0,results,Results,activity,performance,activity-performance,37,0.0433,manual,website,0,0,0,0,monthly,1,1,0,sometimes,0,,website,33.33,0
EU-1-impact-appraisals,"EC, DEVCO",EU-1,0,impact-appraisals,Impact Appraisals,activity,performance,activity-performance,38,0.0433,manual,document,0,0,0,0,monthly,1,1,0,not published,0,,document,50,0
EU-1-conditions,"EC, DEVCO",EU-1,0,conditions,Conditions,activity,performance,activity-performance,39,0.0433,manual,document,0,0,0,0,monthly,1,1,0,sometimes,0,,document,50,0
EU-1-mou,"EC, DEVCO",EU-1,0,mou,MoU,activity,related-documents,activity-related-documents,27,0.0217,manual,document,0,0,0,0,monthly,1,1,0,not published,0,,document,50,0
EU-1-evaluations,"EC, DEVCO",EU-1,1.085,evaluations,Evaluations,activity,related-documents,activity-related-documents,28,0.0217,manual,document,50,50,0,0,monthly,1,1,0,always,1,,document,50,50
EU-1-objectives,"EC, DEVCO",EU-1,0,objectives,Objectives,activity,related-documents,activity-related-documents,29,0.0217,manual,document,0,0,0,0,monthly,1,1,0,sometimes,0,,document,50,0
EU-1-budget,"EC, DEVCO",EU-1,0,budget,Budget Docs,activity,related-documents,activity-related-documents,30,0.0217,manual,document,0,0,0,0,monthly,1,1,0,not published,0,,document,50,0
EU-1-contracts,"EC, DEVCO",EU-1,0,contracts,Contracts,activity,related-documents,activity-related-documents,31,0.0217,manual,document,0,0,0,0,monthly,1,1,0,sometimes,0,,document,50,0
EU-1-foia,"EC, DEVCO",EU-1,3.33,foia,FOIA,commitment,,commitment-,1,0.0333,manual,not-applicable,100,100,0,0,monthly,1,1,0,,0,100,,0,100
EU-1-implementation-schedules,"EC, DEVCO",EU-1,2.8971,implementation-schedules,Implementation schedules,commitment,,commitment-,2,0.0333,manual,not-applicable,87,87,0,0,monthly,1,1,0,,0,87,,0,87
EU-1-accessibility,"EC, DEVCO",EU-1,3.33,accessibility,Accessibility,commitment,,commitment-,3,0.0333,manual,not-applicable,100,100,0,0,monthly,1,1,0,,0,100,,0,100
EU-5-strategy,"EC, NEAR",EU-5,2.5,strategy,Organisation strategy,organisation,planning,organisation-planning,4,0.025,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-5-annual-report,"EC, NEAR",EU-5,2.5,annual-report,Annual report,organisation,planning,organisation-planning,5,0.025,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
EU-5-allocation,"EC, NEAR",EU-5,2.5,allocation,Allocation policy,organisation,planning,organisation-planning,6,0.025,iati,iati,50,100,100,50,monthly,1,1,50,,,,,,0
