question_id,question_name,organisation_id,organisation_short,agency_short,result,result_evidence,result_comments
4,Procurement policy,55,Switzerland,,4,http://www.deza.admin.ch/en/Home/About_SDC/Invitations_to_tender,
5,Organisation budget,55,Switzerland,,4,http://www.efv.admin.ch/f/downloads/finanzberichterstattung/finanzplan/Finanzplan2012-2014_f.pdf,p.48
6,Forward budget,55,Switzerland,,4,http://www.efv.admin.ch/f/downloads/finanzberichterstattung/finanzplan/Finanzplan2012-2014_f.pdf,pp.80-82
7,Audit,55,Switzerland,,2,,
8,Country strategy,55,Switzerland,,4,http://www.deza.admin.ch/ressources/resource_en_180948.pdf ,
9,Country forward budget,55,Switzerland,,3,http://www.deza.admin.ch/ressources/resource_en_180948.pdf,p.15
10,Evaluation,55,Switzerland,,2,,
11,Results,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
12,Project Implementer,55,Switzerland,,3,"http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf 
",
13,Collaboration type,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
14,Flow type: ODA / OOF,55,Switzerland,,2,,
15,Project / budget support,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
16,Grant / loan,55,Switzerland,,2,,
17,Unique ID,55,Switzerland,,2,,
18,Project Title,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
19,Description,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
20,Sectors,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
21,Planned dates,55,Switzerland,,2,,
22,Actual dates,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
23,Tied aid status,55,Switzerland,,2,,
24,Overall cost,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
25,Transactions,55,Switzerland,,2,,
26,Current status,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
27,Contact details,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
28,Project website,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
29,Impact appraisal,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
30,Objectives,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
31,Beneficiaries,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut*****http://www.swiss-cooperation.admin.ch/nepal/en/Home/District_Roads_Support_Programme_DRSP_Phase_4*****http://www.swiss-cooperation.admin.ch/nepal//ressources/resource_en_194043.pdf ,
32,Conditions,55,Switzerland,,3,http://www.swiss-cooperation.admin.ch/nepal/*****http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut,
33,Budget docs,55,Switzerland,,3,http://www.swiss-cooperation.admin.ch/nepal/*****http://www.deza.admin.ch/de/Home/Projekte/Strassenbau_in_Nepal_ein_Weg_aus_der_Armut,
34,Tender docs,55,Switzerland,,4,http://www.deza.admin.ch/de/Home/Die_DEZA/DEZA_als_Auftraggeber/Auftraege_der_DEZA/Geplante_Auftraege ,
35,Contract docs,55,Switzerland,,3,http://www.deza.admin.ch/de/Home/Die_DEZA/DEZA_als_Auftraggeber/Auftraege_der_DEZA/Vergebene_Auftraege,
36,MoU / agreement,55,Switzerland,,2,,
37,Project design docs,55,Switzerland,,2,,
1,FOIA,56,UK,CDC,1,,
2,IATI,56,UK,CDC,0,,
3,Allocation policy,56,UK,CDC,1,,
4,Procurement policy,56,UK,CDC,4,http://www.cdcgroup.com/uploads/cdcinvestmentpolicyfinal291008_p1.pdf ,
5,Organisation budget,56,UK,CDC,2,http://www.cdcgroup.com/uploads/businessplanpresentation-may2011.pdf,
6,Forward budget,56,UK,CDC,1,,
7,Audit,56,UK,CDC,2,"http://www.cdcgroup.com/uploads/cdc_annualreport_2010.pdf****http://www.cdcgroup.com/uploads/cdc_evaluation_methodology.pdf
",
8,Country strategy,56,UK,CDC,1,,
9,Country forward budget,56,UK,CDC,2,http://www.cdcgroup.com/uploads/businessplanpresentation-may2011.pdf,
10,Evaluation,56,UK,CDC,2,http://www.cdcgroup.com/uploads/cdc_evaluation_methodology.pdf,A methodology is published but no specific evaluations.
11,Results,56,UK,CDC,2,http://www.cdcgroup.com/uploads/cdc_evaluation_methodology.pdf,
12,Project Implementer,56,UK,CDC,3,http://www.cdcgroup.com/uploads/final-cdcfundmanagerinformationvs1.pdf ,"Understood as the fund manager, but it is stated in a separate document, not alongside the fund. Not always possible to link the two together."
13,Collaboration type,56,UK,CDC,2,,"Not explicitly stated, but understood to be all private investments."
14,Flow type: ODA / OOF,56,UK,CDC,2,,
15,Project / budget support,56,UK,CDC,2,,"Not explicitly stated, but understood to be all project type interventions."
16,Grant / loan,56,UK,CDC,2,,Not explicitly stated; understood that the majority are equity investments but there are also some loans.
17,Unique ID,56,UK,CDC,2,,
18,Project Title,56,UK,CDC,4,http://www.cdcgroup.com/uploads/cdcfundinformation20110826.pdf,Name of the fund.
19,Description,56,UK,CDC,3,http://www.cdcgroup.com/uploads/cdcfundinformation20110826.pdf,Some additional information about the fund is stated but not a description.
20,Sectors,56,UK,CDC,3,http://www.cdcgroup.com/uploads/final-cdcinvesteebusinessesvs2.pdf,"This is stated alongside 'Businesses we back', but these are not linked to specific funds. Sectors are also stated as aggregate totals, but not linked to specific funds."
21,Planned dates,56,UK,CDC,4,http://www.cdcgroup.com/uploads/cdcfundinformation20110826.pdf,Vintage year is stated (start date).
22,Actual dates,56,UK,CDC,2,"http://www.cdcgroup.com/arch-pharmalabs.aspx*****http://www.cdcgroup.com/himin-solar.aspx
",
23,Tied aid status,56,UK,CDC,2,,
24,Overall cost,56,UK,CDC,4,http://www.cdcgroup.com/uploads/cdc_annualreport_2010.pdf ,The outstanding commitment and the investment value are stated in the annual report and accounts 2010.
25,Transactions,56,UK,CDC,2,,
26,Current status,56,UK,CDC,2,http://www.cdcgroup.com/arch-pharmalabs.aspx*****http://www.cdcgroup.com/himin-solar.aspx,
27,Contact details,56,UK,CDC,3,http://www.cdcgroup.com/uploads/final-cdcfundmanagerinformationvs1.pdf ,"The fund manager's website is stated, but not linked to specific funds."
28,Project website,56,UK,CDC,2,,
29,Impact appraisal,56,UK,CDC,2,"http://www.cdcgroup.com/uploads/cdc_evaluation_methodology.pdf*****http://www.cdcgroup.com/information-and-transparency.aspx
",
30,Objectives,56,UK,CDC,2,,
31,Beneficiaries,56,UK,CDC,2,,
32,Conditions,56,UK,CDC,2,http://www.cdcgroup.com/uploads/cdcinvestmentcode.pdf,
33,Budget docs,56,UK,CDC,2,,
34,Tender docs,56,UK,CDC,2,,
35,Contract docs,56,UK,CDC,2,,
36,MoU / agreement,56,UK,CDC,2,,
37,Project design docs,56,UK,CDC,2,,
1,FOIA,57,UNDP,,1,,
2,IATI,57,UNDP,,2,,
3,Allocation policy,57,UNDP,,4,http://www.beta.undp.org/content/dam/undp/documents/execbrd/pdf/dp07-44.pdf,
4,Procurement policy,57,UNDP,,4,http://content.undp.org/go/userguide/cap/;jsessionid=aY7pMOxlYYI5,
5,Organisation budget,57,UNDP,,2,http://www.beta.undp.org/content/dam/undp/documents/execbrd/pdf/dp07-44.pdf,UNDP as a multilateral organization receives core funding annually on a voluntary basis. Overall organisation budget information only runs to 2011 at present.
6,Forward budget,57,UNDP,,2,http://www.beta.undp.org/content/dam/undp/documents/execbrd/pdf/dp07-44.pdf,UNDP as a multilateral organization receives core funding annually on a voluntary basis. Overall organisation budget information only runs to 2011 at present.
7,Audit,57,UNDP,,4,http://www.undp.org/execbrd/word/dp2011-29.doc ,
8,Country strategy,57,UNDP,,4,http://www.undp.org/africa/programmedocs/CONGO_CP_-_2009-2013_-_ENGLISH.pdf*****http://www.cd.undp.org/default.aspx,
9,Country forward budget,57,UNDP,,2,,
10,Evaluation,57,UNDP,,4,http://erc.undp.org/index.html ,
11,Results,57,UNDP,,3,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
12,Project Implementer,57,UNDP,,3,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
13,Collaboration type,57,UNDP,,3,http://www.cd.undp.org/mediafile/Volet%20Communication%20pour%20le%20d%C3%A9veloppement.pdf,Not explicitly stated what the collaboration type is per project. Other partners including bilateral and multilateral donors are normally stated in the fiche projet.
14,Flow type: ODA / OOF,57,UNDP,,2,,
15,Project / budget support,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
16,Grant / loan,57,UNDP,,2,,Not explicitly stated on project pages.
17,Unique ID,57,UNDP,,2,,Donor stated they are available to 'partners' and will 'look into publishing on-line'.
18,Project Title,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
19,Description,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
20,Sectors,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
21,Planned dates,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
22,Actual dates,57,UNDP,,2,,
23,Tied aid status,57,UNDP,,2,,
24,Overall cost,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
25,Transactions,57,UNDP,,2,,
26,Current status,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
27,Contact details,57,UNDP,,4,http://www.cd.undp.org/mediafile/Volet%20Communication%20pour%20le%20d%C3%A9veloppement.pdf,
28,Project website,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
29,Impact appraisal,57,UNDP,,1,,
30,Objectives,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
31,Beneficiaries,57,UNDP,,4,http://www.cd.undp.org/projetview.aspx*****http://www.cd.undp.org/projet.aspx?titre=Appui%20%C3%A0%20la%20communication%20pour%20le%20d%C3%A9veloppement&projetid=33&theme=1,
32,Conditions,57,UNDP,,1,,
33,Budget docs,57,UNDP,,2,,Only total amount per year.
34,Tender docs,57,UNDP,,4,http://www.cd.undp.org/offre.aspx?action=1*****http://procurement-notices.undp.org/index.cfm,
35,Contract docs,57,UNDP,,2,,
36,MoU / agreement,57,UNDP,,4,http://www.cd.undp.org/mediafile/SBAAccord_DRC_UNDP.pdfÂ ,
37,Project design docs,57,UNDP,,2,,
1,FOIA,58,Ireland,,1,,
2,IATI,58,Ireland,,1,,
3,Allocation policy,58,Ireland,,4,http://www.irishaid.gov.ie/whitepaper/ ,
4,Procurement policy,58,Ireland,,4,http://www.irishaid.gov.ie/Uploads/Instructions%20for%20Submitting%20a%20Tender%20to%20Irish%20Aid.doc,
5,Organisation budget,58,Ireland,,2,,
6,Forward budget,58,Ireland,,2,,
7,Audit,58,Ireland,,4,http://www.dfa.ie/uploads/documents/Publications/2010%20annual%20report%20of%20the%20audit%20committee%20final.pdf ,"Overall audit for DFAT located including IrishAid, and audit for 2007-09 country stategy paper located."
8,Country strategy,58,Ireland,,3,http://www.irishaid.gov.ie/Uploads/Summary%20of%20Uganda%20Country%20Strategy%20Paper%202010-2014.pdf*****http://www.irishaid.gov.ie/Uploads/Uganda%20Executive%20Summary.pdf ,"Previous country strategy papers are published in full (e.g. 2007-2009). The 2010-2014 country strategy paper is available only in summary form, however the full text can be requested by telephone or email."
9,Country forward budget,58,Ireland,,4,http://www.irishaid.gov.ie/Uploads/Summary%20of%20Uganda%20Country%20Strategy%20Paper%202010-2014.pdf,p.11
10,Evaluation,58,Ireland,,3,http://www.irishaid.gov.ie/article.asp?article=1629,
11,Results,58,Ireland,,2,,
12,Project Implementer,58,Ireland,,3,http://www.irishaid.gov.ie/Uploads/Uganda_Traidlinks.pdf*****http://www.irishaid.gov.ie/article.asp?article=1269*****http://www.irishaid.gov.ie/uganda.asp,
13,Collaboration type,58,Ireland,,2,,
14,Flow type: ODA / OOF,58,Ireland,,2,,
15,Project / budget support,58,Ireland,,2,,
16,Grant / loan,58,Ireland,,2,,
17,Unique ID,58,Ireland,,2,,
18,Project Title,58,Ireland,,3,http://www.irishaid.gov.ie/Uploads/Uganda_Traidlinks.pdf*****http://www.irishaid.gov.ie/article.asp?article=1269*****http://www.irishaid.gov.ie/uganda.asp,
19,Description,58,Ireland,,3,http://www.irishaid.gov.ie/Uploads/Uganda_Traidlinks.pdf*****http://www.irishaid.gov.ie/article.asp?article=1269*****http://www.irishaid.gov.ie/uganda.asp,
20,Sectors,58,Ireland,,3,http://www.irishaid.gov.ie/Uploads/Uganda_Traidlinks.pdf*****http://www.irishaid.gov.ie/article.asp?article=1269*****http://www.irishaid.gov.ie/uganda.asp,
21,Planned dates,58,Ireland,,2,,
22,Actual dates,58,Ireland,,2,,
23,Tied aid status,58,Ireland,,2,,
24,Overall cost,58,Ireland,,2,,
25,Transactions,58,Ireland,,2,,
26,Current status,58,Ireland,,2,,
27,Contact details,58,Ireland,,2,,
28,Project website,58,Ireland,,3,http://www.irishaid.gov.ie/Uploads/Uganda_Traidlinks.pdf*****http://www.irishaid.gov.ie/article.asp?article=1269*****http://www.irishaid.gov.ie/uganda.asp,
29,Impact appraisal,58,Ireland,,2,,
30,Objectives,58,Ireland,,2,,
31,Beneficiaries,58,Ireland,,2,,
32,Conditions,58,Ireland,,2,,
33,Budget docs,58,Ireland,,2,,
34,Tender docs,58,Ireland,,2,,
35,Contract docs,58,Ireland,,2,,
36,MoU / agreement,58,Ireland,,2,,
37,Project design docs,58,Ireland,,2,,
1,FOIA,59,Romania,,1,,
2,IATI,59,Romania,,0,,
3,Allocation policy,59,Romania,,4,http://www.aod.ro/resurse/Raport%20Avantaje%20Comparative.pdf ,
4,Procurement policy,59,Romania,,2,,
5,Organisation budget,59,Romania,,2,,
6,Forward budget,59,Romania,,2,,
7,Audit,59,Romania,,2,,
8,Country strategy,59,Romania,,2,,
9,Country forward budget,59,Romania,,2,,
10,Evaluation,59,Romania,,2,,
11,Results,59,Romania,,2,,
12,Project Implementer,59,Romania,,2,,
13,Collaboration type,59,Romania,,2,,
14,Flow type: ODA / OOF,59,Romania,,2,,
15,Project / budget support,59,Romania,,2,,
16,Grant / loan,59,Romania,,2,,
17,Unique ID,59,Romania,,2,,
18,Project Title,59,Romania,,2,http://www.aod.ro/*****http://www.mae.ro/en/node/2062Â  ,
19,Description,59,Romania,,2,http://www.aod.ro/*****http://www.mae.ro/en/node/2062  ,
20,Sectors,59,Romania,,2,,
21,Planned dates,59,Romania,,2,,
22,Actual dates,59,Romania,,2,,
23,Tied aid status,59,Romania,,2,,
24,Overall cost,59,Romania,,2,,
25,Transactions,59,Romania,,2,,
26,Current status,59,Romania,,2,,
27,Contact details,59,Romania,,2,,
28,Project website,59,Romania,,2,,
29,Impact appraisal,59,Romania,,2,,
30,Objectives,59,Romania,,2,,
31,Beneficiaries,59,Romania,,2,,
32,Conditions,59,Romania,,2,,
33,Budget docs,59,Romania,,2,,
34,Tender docs,59,Romania,,2,,
35,Contract docs,59,Romania,,2,,
36,MoU / agreement,59,Romania,,2,,
37,Project design docs,59,Romania,,2,,
1,FOIA,60,Bulgaria,,1,,
2,IATI,60,Bulgaria,,0,,
3,Allocation policy,60,Bulgaria,,2,,
4,Procurement policy,60,Bulgaria,,4,"http://rop3-app1.aop.bg:7778/portal/page?_pageid=173,1084250&_dad=portal&_schema=PORTAL",
5,Organisation budget,60,Bulgaria,,2,,
6,Forward budget,60,Bulgaria,,2,,
7,Audit,60,Bulgaria,,2,,
8,Country strategy,60,Bulgaria,,2,,
9,Country forward budget,60,Bulgaria,,2,,
10,Evaluation,60,Bulgaria,,2,,
11,Results,60,Bulgaria,,2,,
12,Project Implementer,60,Bulgaria,,2,,
13,Collaboration type,60,Bulgaria,,2,,
14,Flow type: ODA / OOF,60,Bulgaria,,2,,
15,Project / budget support,60,Bulgaria,,2,,
16,Grant / loan,60,Bulgaria,,2,,
17,Unique ID,60,Bulgaria,,2,,
18,Project Title,60,Bulgaria,,2,http://www.mfa.bg/ ,
19,Description,60,Bulgaria,,2,http://www.mfa.bg/ ,
20,Sectors,60,Bulgaria,,2,,
21,Planned dates,60,Bulgaria,,2,,
22,Actual dates,60,Bulgaria,,2,,
23,Tied aid status,60,Bulgaria,,2,,
24,Overall cost,60,Bulgaria,,2,,
25,Transactions,60,Bulgaria,,2,,
26,Current status,60,Bulgaria,,2,,
27,Contact details,60,Bulgaria,,2,,
28,Project website,60,Bulgaria,,2,,
29,Impact appraisal,60,Bulgaria,,2,,
30,Objectives,60,Bulgaria,,2,,
31,Beneficiaries,60,Bulgaria,,2,,
32,Conditions,60,Bulgaria,,2,,
33,Budget docs,60,Bulgaria,,2,,
34,Tender docs,60,Bulgaria,,2,,
35,Contract docs,60,Bulgaria,,2,,
36,MoU / agreement,60,Bulgaria,,2,,
37,Project design docs,60,Bulgaria,,2,,
